,Company Name,No of stops,No of days in advanced booked,class,where to where,Route Value,Departure Time,Duration,Price,distance in km
327,Vistara,1,1,Premium Economy,Delhi - Bengaluru,4,6.0,4.75,12766,1740
328,Vistara,1,1,Premium Economy,Delhi - Bengaluru,4,10.33,7.42,12794,1740
329,Vistara,1,1,Premium Economy,Delhi - Bengaluru,4,10.33,10.58,12794,1740
330,Vistara,1,1,Premium Economy,Delhi - Bengaluru,4,10.33,12.5,12794,1740
331,Vistara,1,1,Premium Economy,Delhi - Bengaluru,4,10.33,22.5,12794,1740
332,Vistara,0,1,Premium Economy,Delhi - Bengaluru,4,17.58,2.83,13494,1740
333,Vistara,2,1,Premium Economy,Delhi - Bengaluru,4,7.17,10.58,16162,1740
334,Vistara,2,1,Premium Economy,Delhi - Bengaluru,4,7.17,13.75,16162,1740
335,Vistara,0,1,Premium Economy,Delhi - Bengaluru,4,16.08,2.75,17414,1740
336,Vistara,1,1,Premium Economy,Delhi - Bengaluru,4,9.5,8.25,17834,1740
337,Vistara,1,1,Premium Economy,Delhi - Bengaluru,4,8.83,8.92,17834,1740
338,Air India,0,1,Business,Delhi - Bengaluru,4,21.25,2.67,25000,1740
339,Air India,0,1,Business,Delhi - Bengaluru,4,6.17,2.75,25000,1740
340,Air India,0,1,Business,Delhi - Bengaluru,4,9.75,2.75,25000,1740
341,Air India,0,1,Business,Delhi - Bengaluru,4,13.5,2.75,25000,1740
342,Vistara,0,1,Business,Delhi - Bengaluru,4,20.67,2.67,25736,1740
343,Vistara,0,1,Business,Delhi - Bengaluru,4,19.83,2.83,32456,1740
344,Vistara,0,1,Business,Delhi - Bengaluru,4,8.17,2.67,33979,1740
345,Vistara,0,1,Business,Delhi - Bengaluru,4,14.17,2.75,33979,1740
346,Vistara,0,1,Business,Delhi - Bengaluru,4,16.08,2.75,33979,1740
347,Vistara,0,1,Business,Delhi - Bengaluru,4,17.58,2.83,33979,1740
348,Air India,1,1,Business,Delhi - Bengaluru,4,6.0,8.42,36754,1740
349,Air India,1,1,Business,Delhi - Bengaluru,4,10.67,7.83,37634,1740
350,Air India,1,1,Business,Delhi - Bengaluru,4,9.0,9.5,37634,1740
351,Air India,1,1,Business,Delhi - Bengaluru,4,8.0,10.5,37634,1740
352,Air India,1,1,Business,Delhi - Bengaluru,4,7.0,11.5,37634,1740
353,Air India,1,1,Business,Delhi - Bengaluru,4,19.0,24.0,37634,1740
354,Air India,2,1,Business,Delhi - Bengaluru,4,18.0,25.0,37634,1740
355,Air India,1,1,Business,Delhi - Bengaluru,4,18.67,22.42,39546,1740
356,Vistara,1,1,Business,Delhi - Bengaluru,4,17.17,25.33,41225,1740
357,Air India,2,1,Business,Delhi - Bengaluru,4,15.08,27.92,43234,1740
358,Air India,1,1,Business,Delhi - Bengaluru,4,16.92,6.42,44546,1740
359,Air India,1,1,Business,Delhi - Bengaluru,4,20.25,27.08,44546,1740
360,Air India,1,1,Business,Delhi - Bengaluru,4,18.5,25.33,50379,1740
361,Vistara,1,1,Business,Delhi - Bengaluru,4,15.17,5.75,59705,1740
362,Vistara,1,1,Business,Delhi - Bengaluru,4,10.33,7.42,59705,1740
363,Air Asia,1,7,Economy,Delhi - Bengaluru,4,15.67,4.92,7422,1740
364,Air Asia,1,7,Economy,Delhi - Bengaluru,4,9.42,5.25,7422,1740
365,Air Asia,1,7,Economy,Delhi - Bengaluru,4,12.67,5.67,7422,1740
366,Air Asia,1,7,Economy,Delhi - Bengaluru,4,14.5,6.08,7422,1740
367,Air Asia,1,7,Economy,Delhi - Bengaluru,4,11.92,6.42,7422,1740
368,Air Asia,1,7,Economy,Delhi - Bengaluru,4,4.92,6.58,7422,1740
369,Air Asia,1,7,Economy,Delhi - Bengaluru,4,16.08,8.92,7422,1740
370,Go First,0,7,Economy,Delhi - Bengaluru,4,5.75,2.58,7424,1740
371,Go First,0,7,Economy,Delhi - Bengaluru,4,19.75,2.58,7424,1740
372,Go First,1,7,Economy,Delhi - Bengaluru,4,15.5,6.75,7424,1740
373,Go First,1,7,Economy,Delhi - Bengaluru,4,5.75,9.58,7424,1740
374,Go First,1,7,Economy,Delhi - Bengaluru,4,21.5,10.25,7424,1740
375,Go First,1,7,Economy,Delhi - Bengaluru,4,9.08,10.67,7424,1740
376,Go First,1,7,Economy,Delhi - Bengaluru,4,20.5,11.25,7424,1740
377,Go First,1,7,Economy,Delhi - Bengaluru,4,5.75,11.33,7424,1740
378,Go First,1,7,Economy,Delhi - Bengaluru,4,8.75,12.08,7424,1740
379,Go First,1,7,Economy,Delhi - Bengaluru,4,6.25,13.5,7424,1740
380,Go First,1,7,Economy,Delhi - Bengaluru,4,9.08,15.0,7424,1740
381,SpiceJet,0,7,Economy,Delhi - Bengaluru,4,5.75,2.58,7425,1740
382,Vistara,0,7,Economy,Delhi - Bengaluru,4,8.17,2.67,7425,1740
383,Vistara,0,7,Economy,Delhi - Bengaluru,4,20.67,2.67,7425,1740
384,Air India,0,7,Economy,Delhi - Bengaluru,4,21.25,2.67,7425,1740
385,Air India,0,7,Economy,Delhi - Bengaluru,4,6.17,2.75,7425,1740
386,SpiceJet,0,7,Economy,Delhi - Bengaluru,4,21.83,2.75,7425,1740
387,SpiceJet,0,7,Economy,Delhi - Bengaluru,4,22.67,2.75,7425,1740
388,Vistara,0,7,Premium Economy,Delhi - Bengaluru,4,20.67,2.67,8622,1740
389,Vistara,0,7,Premium Economy,Delhi - Bengaluru,4,19.83,2.83,8622,1740
390,Vistara,0,7,Premium Economy,Delhi - Bengaluru,4,8.17,2.67,9630,1740
391,Vistara,0,7,Premium Economy,Delhi - Bengaluru,4,16.08,2.75,9630,1740
392,Vistara,0,7,Premium Economy,Delhi - Bengaluru,4,14.17,2.75,11198,1740
393,Vistara,1,7,Premium Economy,Delhi - Bengaluru,4,6.0,4.75,12458,1740
394,Vistara,1,7,Premium Economy,Delhi - Bengaluru,4,17.75,5.08,12458,1740
395,Vistara,1,7,Premium Economy,Delhi - Bengaluru,4,8.83,8.92,12458,1740
396,Vistara,1,7,Premium Economy,Delhi - Bengaluru,4,7.5,10.25,12458,1740
397,Vistara,1,7,Premium Economy,Delhi - Bengaluru,4,21.67,11.17,12458,1740
398,Vistara,1,7,Premium Economy,Delhi - Bengaluru,4,6.0,11.75,12458,1740
399,Vistara,1,7,Premium Economy,Delhi - Bengaluru,4,8.83,12.08,12458,1740
400,Vistara,1,7,Premium Economy,Delhi - Bengaluru,4,19.75,13.08,12458,1740
401,Vistara,1,7,Premium Economy,Delhi - Bengaluru,4,21.67,13.08,12458,1740
402,Vistara,1,7,Premium Economy,Delhi - Bengaluru,4,7.5,13.42,12458,1740
403,Vistara,1,7,Premium Economy,Delhi - Bengaluru,4,18.92,13.92,12458,1740
404,Vistara,1,7,Premium Economy,Delhi - Bengaluru,4,8.83,14.0,12458,1740
405,Vistara,1,7,Premium Economy,Delhi - Bengaluru,4,6.0,14.92,12458,1740
406,Vistara,1,7,Premium Economy,Delhi - Bengaluru,4,19.75,15.0,12458,1740
407,Vistara,1,7,Premium Economy,Delhi - Bengaluru,4,17.75,15.08,12458,1740
408,Vistara,1,7,Premium Economy,Delhi - Bengaluru,4,7.5,15.33,12458,1740
409,Vistara,1,7,Premium Economy,Delhi - Bengaluru,4,18.92,15.83,12458,1740
410,Vistara,1,7,Premium Economy,Delhi - Bengaluru,4,6.0,16.83,12458,1740
411,Vistara,1,7,Premium Economy,Delhi - Bengaluru,4,17.75,17.0,12458,1740
412,Vistara,1,7,Premium Economy,Delhi - Bengaluru,4,16.92,5.92,12794,1740
413,Air India,0,7,Business,Delhi - Bengaluru,4,21.25,2.67,25000,1740
414,Air India,0,7,Business,Delhi - Bengaluru,4,6.17,2.75,25000,1740
415,Air India,0,7,Business,Delhi - Bengaluru,4,9.75,2.75,25000,1740
416,Air India,0,7,Business,Delhi - Bengaluru,4,13.5,2.75,25000,1740
417,Vistara,0,7,Business,Delhi - Bengaluru,4,20.67,2.67,25736,1740
418,Vistara,0,7,Business,Delhi - Bengaluru,4,19.83,2.83,25736,1740
419,Vistara,0,7,Business,Delhi - Bengaluru,4,8.17,2.67,33979,1740
420,Vistara,0,7,Business,Delhi - Bengaluru,4,14.17,2.75,33979,1740
421,Vistara,0,7,Business,Delhi - Bengaluru,4,17.58,2.83,33979,1740
422,Air India,1,7,Business,Delhi - Bengaluru,4,18.5,25.33,36570,1740
423,Air India,1,7,Business,Delhi - Bengaluru,4,6.0,8.42,36754,1740
424,Air India,1,7,Business,Delhi - Bengaluru,4,10.67,7.83,37634,1740
425,Air India,1,7,Business,Delhi - Bengaluru,4,9.0,9.5,37634,1740
426,Air India,1,7,Business,Delhi - Bengaluru,4,8.0,10.5,37634,1740
427,Air India,1,7,Business,Delhi - Bengaluru,4,7.0,11.5,37634,1740
428,Air India,1,7,Business,Delhi - Bengaluru,4,20.0,11.92,37634,1740
429,Air India,1,7,Business,Delhi - Bengaluru,4,19.0,12.92,37634,1740
430,Air India,2,7,Business,Delhi - Bengaluru,4,18.0,13.92,37634,1740
431,Air India,2,7,Business,Delhi - Bengaluru,4,15.08,16.83,37634,1740
432,Air India,1,7,Business,Delhi - Bengaluru,4,10.67,21.25,37634,1740
433,Air India,1,7,Business,Delhi - Bengaluru,4,9.0,22.92,37634,1740
434,Air India,1,7,Business,Delhi - Bengaluru,4,20.0,23.0,37634,1740
435,Air India,1,7,Business,Delhi - Bengaluru,4,8.0,23.92,37634,1740
436,Air India,1,7,Business,Delhi - Bengaluru,4,19.0,24.0,37634,1740
437,Air India,1,7,Business,Delhi - Bengaluru,4,7.0,24.92,37634,1740
438,IndiGo,1,30,Economy,Delhi - Bengaluru,4,7.92,5.42,3170,1740
439,IndiGo,1,30,Economy,Delhi - Bengaluru,4,13.67,6.17,3170,1740
440,IndiGo,1,30,Economy,Delhi - Bengaluru,4,6.75,6.58,3170,1740
441,IndiGo,1,30,Economy,Delhi - Bengaluru,4,7.42,7.42,3170,1740
442,IndiGo,1,30,Economy,Delhi - Bengaluru,4,23.08,7.83,3170,1740
443,IndiGo,1,30,Economy,Delhi - Bengaluru,4,9.67,8.5,3170,1740
